Entity,Label,Count
"('drowsy\n', 'ENTITY')",1
"('tired', 'ENTITY')",2
"('historian', 'ENTITY')",3
"('Per report', 'ENTITY')",1
"('lethargic', 'ENTITY')",2
"('RN', 'ENTITY')",4
"('prompting', 'ENTITY')",1
"('SOb', 'ENTITY')",1
"('hemorrhoids', 'ENTITY')",2
"('QBC', 'ENTITY')",1
"('Vanco/ceftriaxone/Flagyl\n', 'ENTITY')",1
"('3V', 'ENTITY')",1
"('CABG ([**4-13**])', 'ENTITY')",1
"('PVD\n', 'ENTITY')",6
"('PMR', 'ENTITY')",3
"('prednisone therapy', 'ENTITY')",1
"('Hyperlipidemia\nHx of bradycardia', 'ENTITY')",1
"('Diverticulosis', 'ENTITY')",2
"('IBS\nMR\nAI\n\n\n', 'ENTITY')",1
"('oral BP:152/54', 'ENTITY')",1
"('P:80 RR:22 O2', 'ENTITY')",1
"('Chronically ill', 'ENTITY')",2
"('shivering', 'ENTITY')",2
"('tired\nHEENT', 'ENTITY')",1
"('OP dry', 'ENTITY')",1
"('s1+s2', 'ENTITY')",1
"('CABG scar', 'ENTITY')",1
"('signs of infection', 'ENTITY')",4
"('Good air', 'ENTITY')",1
"('Non tender', 'ENTITY')",1
"('trace ankle edema', 'ENTITY')",1
"('Extremities cool', 'ENTITY')",1
"('dorsi', 'ENTITY')",1
"('plantar flexion', 'ENTITY')",1
"('LEs', 'ENTITY')",1
"('SMR-NORMAL', 'ENTITY')",7
"('COUNT-317', 'ENTITY')",2
"('POIKILOCY-NORMAL\n', 'ENTITY')",1
"('MACROCYT-1+', 'ENTITY')",2
"('MICROCYT-NORMAL POLYCHROM-NORMAL\n[**2148-5', 'ENTITY')",1
"('NEUTS-68', 'ENTITY')",1
"('BANDS-2', 'ENTITY')",1
"('LYMPHS-7* MONOS-23*', 'ENTITY')",1
"('METAS-0', 'ENTITY')",2
"('MYELOS-0\n[**2148-5', 'ENTITY')",2
"('WBC-25.7*# RBC-3.30* HGB-11.6* HCT-33.5*\nMCV-102* MCH-35.1*', 'ENTITY')",1
"('RDW-18.4*\n[**2148-5', 'ENTITY')",1
"('GLUCOSE-140* UREA N-11 CREAT-0.6 SODIUM-128*\nPOTASSIUM-3.8 CHLORIDE-92*', 'ENTITY')",1
"('GAP-14\n[**2148-5', 'ENTITY')",1
"('LACTATE-1.9\n[**2148-5', 'ENTITY')",1
"('2', 'ENTITY')",1
"('BACTERIA-MANY YEAST-NONE\nEPI-0\n[**2148-5', 'ENTITY')",1
"('NITRITE-NEG PROTEIN-NEG\nGLUCOSE-NEG KETONE-NEG BILIRUBIN-NEG UROBILNGN-NEG', 'ENTITY')",1
"('PH-6.5\nLEUK-NEG\n[**2148-5-30**] 06:30AM', 'ENTITY')",1
"('COUNT-274\n[**2148-5-30**] 06:30AM   ', 'ENTITY')",1
"('ANISOCYT-2', 'ENTITY')",1
"('POIKILOCY-1+\nMACROCYT-3+', 'ENTITY')",1
"('MICROCYT-NORMAL POLYCHROM-NORMAL', 'ENTITY')",1
"('OVALOCYT-1', 'ENTITY')",3
"('NEUTS-63', 'ENTITY')",1
"('BANDS-4 LYMPHS-9* MONOS-17*', 'ENTITY')",1
"('EOS-0\n', 'ENTITY')",1
"('WBC-30.3* RBC-3.22* HGB-11.4* HCT-33.8*\nMCV-105* MCH-35.3* MCHC-33.6 RDW-18.6*\n[**2148-5-30**] 06:30AM', 'ENTITY')",1
"('ALT(SGPT)-7', 'ENTITY')",1
"('AST(SGOT)-14', 'ENTITY')",1
"('LD(LDH)-244 ALK\nPHOS-90', 'ENTITY')",1
"('11:59AM', 'ENTITY')",1
"('TYPE-[**Last', 'ENTITY')",2
"('BASE', 'ENTITY')",4
"('RDW-18.5*\n[**2148-5-30**]', 'ENTITY')",1
"('ALBUMIN-2.7* CALCIUM-7.8* PHOSPHATE-3.3\nMAGNESIUM-1.5*\n[**2148-5', 'ENTITY')",1
"('LIPASE-13\n[**2148-5', 'ENTITY')",1
"('AST(SGOT)-12', 'ENTITY')",1
"('GLUCOSE-91', 'ENTITY')",1
"('UREA', 'ENTITY')",3
"('SODIUM-134\nPOTASSIUM-3.5 CHLORIDE-100', 'ENTITY')",1
"('GAP-10\n[**2148-5', 'ENTITY')",1
"('SAT-75\n[**2148-5', 'ENTITY')",1
"('BASE\nXS-2\n[**2148-5-30**]', 'ENTITY')",1
"('07:14PM', 'ENTITY')",1
"('cTropnT-<0.01\n[**2148-5-30**] 07:14PM   CK(CPK)-38\n[**2148-5-30**]', 'ENTITY')",1
"('07:29PM', 'ENTITY')",2
"('GLUCOSE-101 LACTATE-1.1 K+-3.4*\n[**2148-5-30**]', 'ENTITY')",1
"('LAD normal int', 'ENTITY')",1
"('TWI\n', 'ENTITY')",1
"('THE CHEST', 'ENTITY')",2
"('left greater', 'ENTITY')",5
"('left\nlower lobe opacity', 'ENTITY')",1
"('pulmonary vasculature', 'ENTITY')",2
"('engorged', 'ENTITY')",1
"('calcification', 'ENTITY')",3
"('mitral annulus', 'ENTITY')",1
"('right\nwith', 'ENTITY')",1
"('left lower lobe', 'ENTITY')",2
"('opacity', 'ENTITY')",3
"('lung field', 'ENTITY')",1
"('lung process', 'ENTITY')",1
"('Portable Abdomen', 'ENTITY')",1
"('Chest', 'ENTITY')",3
"('film', 'ENTITY')",1
"('Multiple loops of', 'ENTITY')",1
"('stool-filled colon', 'ENTITY')",1
"('Overlapping loops of', 'ENTITY')",1
"('chronic left superior', 'ENTITY')",1
"('vascular calcifications', 'ENTITY')",1
"('scoliotic curvature', 'ENTITY')",1
"('thoracolumbar spine convex', 'ENTITY')",1
"('right\n', 'ENTITY')",4
"('Nonspecific', 'ENTITY')",1
"('bowel gas', 'ENTITY')",2
"('pattern', 'ENTITY')",3
"('Please refer', 'ENTITY')",2
"('CT Chest', 'ENTITY')",1
"('abd pelvis', 'ENTITY')",1
"('CONTRAST', 'ENTITY')",5
"('layering\n', 'ENTITY')",1
"('coronary artery', 'ENTITY')",2
"('mitral', 'ENTITY')",4
"('perihepatic fluid', 'ENTITY')",1
"('hypo-enhancement', 'ENTITY')",1
"('right lobe of the', 'ENTITY')",1
"('image\n20', 'ENTITY')",1
"('characterize', 'ENTITY')",6
"('gallbladder', 'ENTITY')",7
"('decompressed', 'ENTITY')",2
"('Pancreas', 'ENTITY')",2
"('spleen', 'ENTITY')",8
"('left adrenal gland', 'ENTITY')",1
"('Right\nadrenal gland', 'ENTITY')",1
"('native', 'ENTITY')",5
"('kidney', 'ENTITY')",2
"('cyst', 'ENTITY')",5
"('interpolar region', 'ENTITY')",1
"('right-sided hydronephrosis', 'ENTITY')",1
"('Loops', 'ENTITY')",1
"('large', 'ENTITY')",1
"('normal caliber', 'ENTITY')",1
"('thickening\n', 'ENTITY')",1
"('cecum', 'ENTITY')",6
"('ascending', 'ENTITY')",5
"('transverse colons', 'ENTITY')",1
"('normal', 'ENTITY')",7
"('Descending colon', 'ENTITY')",1
"('assess', 'ENTITY')",2
"('left pericolic', 'ENTITY')",1
"('gutter', 'ENTITY')",1
"('rectum', 'ENTITY')",9
"('fatty\n', 'ENTITY')",1
"('intra-abdominal free', 'ENTITY')",1
"('pneumatosis', 'ENTITY')",2
"('calcifications', 'ENTITY')",5
"('iliac arteries', 'ENTITY')",1
"('origins', 'ENTITY')",1
"('celiac', 'ENTITY')",1
"('mesenteric arteries', 'ENTITY')",1
"('PELVIS WITH IV CONTRAST', 'ENTITY')",2
"('Rectum', 'ENTITY')",2
"('sigmoid', 'ENTITY')",2
"('colon', 'ENTITY')",9
"('inflammatory changes', 'ENTITY')",1
"('WINDOWS', 'ENTITY')",3
"('left superior', 'ENTITY')",1
"('degenerative', 'ENTITY')",1
"('spine', 'ENTITY')",1
"('Thickening', 'ENTITY')",1
"('atherosclerotic disease', 'ENTITY')",2
"('Small', 'ENTITY')",3
"('body wall edema', 'ENTITY')",1
"('anasarca\n', 'ENTITY')",1
"('Conclusions', 'ENTITY')",1
"('left ventricular\ncavity', 'ENTITY')",1
"('left ventricular systolic function', 'ENTITY')",3
"('Right ventricular systolic function', 'ENTITY')",1
"('borderline normal', 'ENTITY')",1
"('athe', 'ENTITY')",1
"('aortic valve leaflets\n', 'ENTITY')",1
"('acoustic', 'ENTITY')",2
"('severity\n', 'ENTITY')",1
"('mildly thickened', 'ENTITY')",1
"('thickened/fibrotic', 'ENTITY')",1
"('pulmonary artery', 'ENTITY')",5
"('systolic hypertension', 'ENTITY')",1
"('trivial/physiologic\n', 'ENTITY')",1
"('AM\nA', 'ENTITY')",1
"(""morning's radiograph"", 'ENTITY')",1
"('left side', 'ENTITY')",3
"('Cardiomegaly', 'ENTITY')",1
"('persists', 'ENTITY')",3
"('thoracolumbar scoliosis', 'ENTITY')",1
"('congestive failure', 'ENTITY')",1
"('AM\nComparison', 'ENTITY')",1
"('examinations', 'ENTITY')",1
"('Indistinct pulmonary vascular markings\n', 'ENTITY')",1
"('fullness', 'ENTITY')",1
"('hila', 'ENTITY')",1
"('right pleural\neffusion', 'ENTITY')",1
"('pneumonic consolidation', 'ENTITY')",1
"('Scarring', 'ENTITY')",1
"('apices', 'ENTITY')",1
"('osseous structures', 'ENTITY')",1
"('cardiac failure', 'ENTITY')",1
"('interim', 'ENTITY')",2
"('Diff colitis', 'ENTITY')",1
"('brief episode\nof hypotension', 'ENTITY')",1
"('Dyspnea/respiratory', 'ENTITY')",1
"('Hypoxia', 'ENTITY')",2
"('C-diff', 'ENTITY')",2
"('impending', 'ENTITY')",1
"('ARDS', 'ENTITY')",1
"('Opacity\n', 'ENTITY')",1
"('pna', 'ENTITY')",1
"('Oxygen requirement', 'ENTITY')",1
"('goal 1L', 'ENTITY')",1
"('L>R. Pt\n', 'ENTITY')",1
"('standing lasix', 'ENTITY')",1
"('Potassium standing', 'ENTITY')",1
"('hypokalemia', 'ENTITY')",1
"('Pna', 'ENTITY')",1
"('vanc', 'ENTITY')",8
"('linezolid', 'ENTITY')",5
"('VHF', 'ENTITY')",1
"('Continuing\nabx course', 'ENTITY')",1
"('sources', 'ENTITY')",2
"('C. diff colitis', 'ENTITY')",1
"('vanco', 'ENTITY')",5
"('C.diff', 'ENTITY')",1
"('Stopped vanc', 'ENTITY')",1
"('ctx', 'ENTITY')",3
"('zosyn', 'ENTITY')",10
"('leukocytosis', 'ENTITY')",14
"('IV Q8', 'ENTITY')",1
"('Oral vancomycin', 'ENTITY')",1
"('CHF-Appeared', 'ENTITY')",1
"('goal negative 1', 'ENTITY')",1
"('LVH', 'ENTITY')",3
"('septal wall', 'ENTITY')",1
"('Transient', 'ENTITY')",1
"('hypovolemia', 'ENTITY')",4
"('responded', 'ENTITY')",3
"('Lactate level', 'ENTITY')",1
"('Anterior\nTWI', 'ENTITY')",1
"('Treated', 'ENTITY')",2
"('fluids\n', 'ENTITY')",2
"('Resolved', 'ENTITY')",2
"('RVR-', 'ENTITY')",1
"('Diltiazem', 'ENTITY')",5
"('bradycardia', 'ENTITY')",1
"('Cardiology\n', 'ENTITY')",1
"('Metoprolol\n', 'ENTITY')",1
"('QAM', 'ENTITY')",1
"('fall risk', 'ENTITY')",4
"('husband risk', 'ENTITY')",1
"('CABG-', 'ENTITY')",1
"('No current', 'ENTITY')",1
"('cardiac symptoms', 'ENTITY')",1
"('TWIs', 'ENTITY')",1
"('Statin', 'ENTITY')",2
"('ACEI\n', 'ENTITY')",1
"('Anemia-', 'ENTITY')",3
"('No known', 'ENTITY')",1
"('bili normal', 'ENTITY')",1
"('coags\n', 'ENTITY')",1
"('hemolysis/DIC', 'ENTITY')",1
"('inflammation/dilution', 'ENTITY')",1
"('family\n\n\nMedications', 'ENTITY')",1
"('Q6', 'ENTITY')",1
"('fluids QD\nLactinex 2tab PO', 'ENTITY')",1
"('daily\nKCL 10meQ', 'ENTITY')",1
"('QOD', 'ENTITY')",1
"('ipratropium', 'ENTITY')",2
"('MOM', 'ENTITY')",1
"('Packet PO\nDAILY', 'ENTITY')",1
"('DAY\n', 'ENTITY')",2
"('Albuterol Sulfate', 'ENTITY')",6
"('SBP<100', 'ENTITY')",3
"('Puff\nInhalation Q4H', 'ENTITY')",2
"('Mononitrate 10', 'ENTITY')",1
"('Miconazole', 'ENTITY')",1
"('Potassium Chloride', 'ENTITY')",7
"('Piperacillin-Tazobactam', 'ENTITY')",1
"('IV Q8H\nD#1 [**6-1**]\n23', 'ENTITY')",1
"('Aged', 'ENTITY')",3
"('MACU', 'ENTITY')",3
"('fibb', 'ENTITY')",1
"('RVR\nHypotension\nPneumonia\nUTI\n', 'ENTITY')",1
"('gut', 'ENTITY')",1
"('IV daily', 'ENTITY')",1
"('chest\npain', 'ENTITY')",8
"('Aged MACU', 'ENTITY')",1
"('Please contact PCP', 'ENTITY')",1
"('molar pregnancy', 'ENTITY')",2
"('adjustment disorder', 'ENTITY')",2
"('miscarriage', 'ENTITY')",3
"('tricyclic anti-depressant\noverdose', 'ENTITY')",1
"('wrists', 'ENTITY')",1
"('steak knife', 'ENTITY')",1
"('suicidal gestures', 'ENTITY')",1
"('acting strange', 'ENTITY')",1
"('drinking glass', 'ENTITY')",1
"('water', 'ENTITY')",2
"('bedroom', 'ENTITY')",1
"('empty', 'ENTITY')",1
"('pill bottle', 'ENTITY')",1
"('Nortriptyline', 'ENTITY')",2
"('dispensed', 'ENTITY')",1
"('quantity', 'ENTITY')",2
"('pills', 'ENTITY')",4
"('bottle', 'ENTITY')",1
"('muscle relaxant', 'ENTITY')",1
"('family event', 'ENTITY')",1
"('event', 'ENTITY')",1
"('car', 'ENTITY')",5
"('patient felt', 'ENTITY')",1
"('nauseous\n', 'ENTITY')",1
"('desire', 'ENTITY')",1
"('return home', 'ENTITY')",1
"('menses', 'ENTITY')",1
"('nausea/feeling unwell', 'ENTITY')",1
"('very lethargic', 'ENTITY')",1
"('airway protection', 'ENTITY')",6
"('QRS\n', 'ENTITY')",1
"('QRS', 'ENTITY')",4
"('bicarbonate drip', 'ENTITY')",2
"('activated', 'ENTITY')",1
"('overdose', 'ENTITY')",2
"('Posoin control', 'ENTITY')",1
"('half-life', 'ENTITY')",1
"('nortriptyline', 'ENTITY')",3
"('continuing bicarbonate', 'ENTITY')",1
"('goal', 'ENTITY')",9
"('gastritis\n', 'ENTITY')",1
"('subclinical hypothyroidism', 'ENTITY')",2
"('Pregnancy\n', 'ENTITY')",1
"('complicated', 'ENTITY')",3
"('D+C [**2142-8-1**]', 'ENTITY')",1
"('abortion', 'ENTITY')",1
"('Karyotype', 'ENTITY')",1
"('miscarriage\n', 'ENTITY')",1
"('Social alcohol', 'ENTITY')",1
"('tobacco\nuse', 'ENTITY')",1
"('pharmacy tech', 'ENTITY')",1
"('Afebrile BP', 'ENTITY')",1
"('Sedated', 'ENTITY')",1
"('No conjunctival pallor', 'ENTITY')",2
"('No icterus', 'ENTITY')",2
"('No thyromegaly', 'ENTITY')",2
"('[**Last Name', 'ENTITY')",3
"('good BS', 'ENTITY')",1
"('W/R/C', 'ENTITY')",2
"('HSM\n', 'ENTITY')",2
"('WWP', 'ENTITY')",6
"('CCE', 'ENTITY')",1
"('BL\nSKIN', 'ENTITY')",2
"('ecchymoses', 'ENTITY')",3
"('Intubated', 'ENTITY')",2
"('PRRL', 'ENTITY')",1
"('WBC-11.5', 'ENTITY')",1
"('RBC-5.03', 'ENTITY')",1
"('HGB-15.2 HCT-44.1 MCV-88', 'ENTITY')",1
"('RDW-12.9\n[**2142-9-2**]', 'ENTITY')",1
"('NEUTS-71.1', 'ENTITY')",1
"('LYMPHS-23.7', 'ENTITY')",1
"('EOS-0.9\nBASOS-1.3\n[**2142-9-2**] 08:15PM', 'ENTITY')",1
"('COUNT-349\n\n[**2142-9-2**] 08:15PM', 'ENTITY')",1
"('SERUM', 'ENTITY')",1
"('bnzodzpn-NEG barbitrt-NEG', 'ENTITY')",1
"('opiates-NEG\ncocaine-NEG amphetmn-NEG mthdone-NEG\n\n[**2142-9-2**]', 'ENTITY')",1
"('GLUCOSE-104', 'ENTITY')",1
"('TIDAL', 'ENTITY')",1
"('VOL-500', 'ENTITY')",1
"('REQ', 'ENTITY')",3
"('endotracheal tube', 'ENTITY')",2
"('tip', 'ENTITY')",8
"('terminating', 'ENTITY')",3
"('inlet', 'ENTITY')",1
"('nasogastric tube', 'ENTITY')",3
"('cardiomediastinal silhouette', 'ENTITY')",1
"('focal consolidation', 'ENTITY')",1
"('osseous structures\n', 'ENTITY')",1
"('TCA\noverdose\n', 'ENTITY')",1
"('TCA', 'ENTITY')",3
"('s/p intubation\n', 'ENTITY')",1
"('electrocardiographic crtieria', 'ENTITY')",1
"('poisoning', 'ENTITY')",1
"('rightward deflection', 'ENTITY')",1
"('terminal', 'ENTITY')",1
"('QRS\ncomplex', 'ENTITY')",1
"('sodium bicarbonate', 'ENTITY')",1
"('activated charcoal', 'ENTITY')",1
"('ECGs', 'ENTITY')",1
"('ABGs', 'ENTITY')",2
"('QRS duration', 'ENTITY')",2
"('pH\n', 'ENTITY')",2
"('Sodium bicarbonate', 'ENTITY')",1
"('Suicide Attempt', 'ENTITY')",1
"('marital\n', 'ENTITY')",1
"('occasions', 'ENTITY')",2
"('acute risk', 'ENTITY')",1
"('suicidal', 'ENTITY')",1
"('ideations', 'ENTITY')",1
"('Subclinical Hypothyroidism\n', 'ENTITY')",1
"('Continue', 'ENTITY')",2
"('Levoxyl', 'ENTITY')",1
"('F/E/N', 'ENTITY')",1
"('Initially', 'ENTITY')",3
"('Replete', 'ENTITY')",1
"('levoxyl', 'ENTITY')",1
"('qhs\n\n\nDischarge', 'ENTITY')",1
"('Levothyroxine 25 mcg Tablet', 'ENTITY')",1
"('**Female First', 'ENTITY')",1
"('suicidal ideation', 'ENTITY')",4
"('overdosing', 'ENTITY')",1
"('effects', 'ENTITY')",1
"('health', 'ENTITY')",7
"('Please\nrefrain', 'ENTITY')",1
"('yourself again', 'ENTITY')",1
"('please seek', 'ENTITY')",1
"('psychiatrist', 'ENTITY')",1
"('calling', 'ENTITY')",3
"('physician', 'ENTITY')",7
"('treatment program', 'ENTITY')",1
"('COMPLAINT', 'ENTITY')",4
"('Chest pain', 'ENTITY')",2
"('HISTORY OF', 'ENTITY')",1
"('denied', 'ENTITY')",3
"('abdominal cramps', 'ENTITY')",1
"('polymyalgia', 'ENTITY')",1
"('Polymyalgia rheumatica', 'ENTITY')",2
"('Macular degeneration', 'ENTITY')",1
"('drug allergies', 'ENTITY')",4
"('ADMISSION', 'ENTITY')",1
"('Levoxyl 50 micrograms', 'ENTITY')",1
"('No alcohol use', 'ENTITY')",1
"('FAMILY HISTORY', 'ENTITY')",1
"('Daughter', 'ENTITY')",1
"('lung CA', 'ENTITY')",1
"('PHYSICAL EXAMINATION ON ADMISSION', 'ENTITY')",2
"('Vital signs', 'ENTITY')",5
"('Temperature\n', 'ENTITY')",1
"('pulse', 'ENTITY')",3
"('respiratory rate', 'ENTITY')",5
"('pupils', 'ENTITY')",6
"('round', 'ENTITY')",8
"('reactive to light', 'ENTITY')",2
"('accommodation', 'ENTITY')",4
"('oropharynx', 'ENTITY')",4
"('jugular', 'ENTITY')",1
"('Regular rate', 'ENTITY')",10
"('normal S1', 'ENTITY')",3
"('nondistended', 'ENTITY')",7
"('No cyanosis', 'ENTITY')",1
"('clubbing', 'ENTITY')",2
"('femoral bruits', 'ENTITY')",2
"('knees\n', 'ENTITY')",1
"('bruising', 'ENTITY')",2
"('bilateral\n', 'ENTITY')",1
"('White blood count', 'ENTITY')",1
"('potassium\n4.4', 'ENTITY')",1
"('Lipid panel', 'ENTITY')",1
"('LDL', 'ENTITY')",3
"('triglycerides 111', 'ENTITY')",1
"('HDL', 'ENTITY')",2
"('QT\n', 'ENTITY')",1
"('aVL', 'ENTITY')",2
"('V4', 'ENTITY')",3
"('V6', 'ENTITY')",5
"('T wave inversions', 'ENTITY')",3
"('V2', 'ENTITY')",2
"('history of', 'ENTITY')",3
"('myocardial infarction', 'ENTITY')",6
"('CARDIOVASCULAR', 'ENTITY')",1
"('nitroglycerin', 'ENTITY')",8
"('drips', 'ENTITY')",2
"('inhibitor', 'ENTITY')",4
"('vessel\ndisease', 'ENTITY')",1
"('Cardiothoracic Surgery\n', 'ENTITY')",1
"('Team', 'ENTITY')",1
"('steroid', 'ENTITY')",7
"('medical maximization', 'ENTITY')",1
"('intervening', 'ENTITY')",2
"('coronary lesions', 'ENTITY')",1
"('interventional portion', 'ENTITY')",1
"('residual stenosis', 'ENTITY')",1
"('process', 'ENTITY')",3
"('left\nmain', 'ENTITY')",1
"('left main artery', 'ENTITY')",1
"('origin', 'ENTITY')",3
"('proximal disease', 'ENTITY')",1
"('lesion with', 'ENTITY')",1
"('collaterals', 'ENTITY')",1
"('transesophageal echocardiogram', 'ENTITY')",2
"('dissection', 'ENTITY')",3
"('aorta', 'ENTITY')",5
"('coronary cusp', 'ENTITY')",1
"('Cardiac Care Unit', 'ENTITY')",1
"('arterial line', 'ENTITY')",1
"('central line', 'ENTITY')",1
"('left subclavian vein', 'ENTITY')",1
"('attempts', 'ENTITY')",1
"('central\naccess', 'ENTITY')",1
"('right subclavian veins', 'ENTITY')",1
"('pressor', 'ENTITY')",3
"('blood loss', 'ENTITY')",5
"('effect', 'ENTITY')",2
"('factor', 'ENTITY')",1
"('coronary standpoint', 'ENTITY')",1
"('beta blocker', 'ENTITY')",8
"('LV dysfunction', 'ENTITY')",1
"('lung examination', 'ENTITY')",1
"('rhythm standpoint', 'ENTITY')",1
"('nonsustained', 'ENTITY')",1
"('ventricular tachycardia', 'ENTITY')",1
"('ectopy', 'ENTITY')",1
"('EP study', 'ENTITY')",1
"('traumatic transesophageal echocardiogram', 'ENTITY')",1
"('OG tube', 'ENTITY')",2
"('clearing', 'ENTITY')",1
"('lavaged fluid', 'ENTITY')",1
"('suction', 'ENTITY')",2
"('lavage fluid', 'ENTITY')",1
"('lavaged', 'ENTITY')",1
"('result', 'ENTITY')",2
"('transfused 2 units', 'ENTITY')",3
"('packed red blood cells', 'ENTITY')",3
"('Gastroenterology Service', 'ENTITY')",1
"('agreed', 'ENTITY')",1
"('transesophageal\nechocardiogram', 'ENTITY')",1
"('hemodynamic', 'ENTITY')",5
"('steroid\n', 'ENTITY')",1
"('stress-dose steroids', 'ENTITY')",1
"('Intensive\nCare Unit', 'ENTITY')",1
"('tapered', 'ENTITY')",1
"('outpatient dose', 'ENTITY')",1
"('pressure standpoint', 'ENTITY')",1
"('adrenal\ninsufficiency', 'ENTITY')",1
"('electrolyte abnormalities', 'ENTITY')",1
"('PLASTICS', 'ENTITY')",1
"('trying', 'ENTITY')",1
"('remove', 'ENTITY')",1
"('skin', 'ENTITY')",7
"('Plastic Surgery', 'ENTITY')",1
"('laceration', 'ENTITY')",2
"('right hand', 'ENTITY')",1
"('continuing dressing', 'ENTITY')",1
"('q.d', 'ENTITY')",1
"('visiting', 'ENTITY')",4
"('nurse', 'ENTITY')",7
"('Hand Clinic', 'ENTITY')",1
"('suture removal', 'ENTITY')",1
"('wound\ncheck', 'ENTITY')",1
"('[**Hospital 3595**] Clinic', 'ENTITY')",1
"('hand clinic', 'ENTITY')",1
"('PULMONARY', 'ENTITY')",1
"('airway\n', 'ENTITY')",1
"('protection', 'ENTITY')",1
"('agitation', 'ENTITY')",13
"('checking', 'ENTITY')",1
"('pressure\nsupport', 'ENTITY')",2
"('ventilation', 'ENTITY')",3
"('postextubation', 'ENTITY')",1
"('INFECTIOUS DISEASE', 'ENTITY')",1
"('Foley placement', 'ENTITY')",1
"('levofloxacin', 'ENTITY')",5
"('Status', 'ENTITY')",8
"('left anterior descending artery', 'ENTITY')",1
"('CONDITION', 'ENTITY')",4
"('Physical\nTherapy', 'ENTITY')",1
"('home PT', 'ENTITY')",1
"('nursing', 'ENTITY')",2
"('dressing changes', 'ENTITY')",1
"('Hand\nClinic', 'ENTITY')",1
"('Quinine', 'ENTITY')",1
"('tracheostomy', 'ENTITY')",7
"('percutaneous gastrostomy tube', 'ENTITY')",1
"('transferred [**Hospital 75892**] Hospital\n', 'ENTITY')",1
"('gallstone pancreatitis', 'ENTITY')",1
"('bouts', 'ENTITY')",2
"('comitting', 'ENTITY')",1
"('hyperlipidemia', 'ENTITY')",6
"('PSHx', 'ENTITY')",1
"('D&C', 'ENTITY')",1
"('separated', 'ENTITY')",1
"('banned', 'ENTITY')",1
"('housing', 'ENTITY')",2
"('denies tobacco', 'ENTITY')",1
"('regular rhythm\n', 'ENTITY')",1
"('BC', 'ENTITY')",1
"('spigastric tenderness', 'ENTITY')",1
"('DRE', 'ENTITY')",1
"('Guiac neg', 'ENTITY')",1
"('no c/c/e', 'ENTITY')",1
"('Hgb-14.0 Hct-43.8\nMCV-86 MCH-27.4', 'ENTITY')",1
"('MCHC-32.0', 'ENTITY')",1
"('RDW-13.7', 'ENTITY')",3
"('Plt Ct-297\n[**2176', 'ENTITY')",1
"('RBC-3.43*', 'ENTITY')",1
"('Hgb-9.3* Hct-30.1*\nMCV-88 MCH-27.1 MCHC-30.9* RDW-16.7* Plt Ct-981*\n[**2176', 'ENTITY')",1
"('PT-13.0 PTT-26.2 INR(PT)-1.1\n[**2176', 'ENTITY')",1
"('03:12AM', 'ENTITY')",3
"('PT-13.3 PTT-29.5 INR(PT)-1.1\n[**2176', 'ENTITY')",1
"('Ct-981*\n[**2176', 'ENTITY')",1
"('Smr-NORMAL', 'ENTITY')",1
"('AnGap-16\n[**2176', 'ENTITY')",1
"('AST-34', 'ENTITY')",1
"('AlkPhos-295', 'ENTITY')",1
"('Amylase-52\nTotBili-0.4\n[**2176', 'ENTITY')",1
"('BLOOD AlkPhos-229*\n[**2176', 'ENTITY')",1
"('LD(LDH)-236\nAlkPhos-197* Amylase-1494* TotBili-2.0* DirBili-1.6* IndBili-0.4\n[**2176', 'ENTITY')",1
"('BLOOD Lipase-32\n[**2176', 'ENTITY')",1
"('Calcium-8.9 Phos-3.6', 'ENTITY')",1
"('Albumin-3.7', 'ENTITY')",1
"('Calcium-9.0 Phos-2.9 Mg-1.5*\n[**2176', 'ENTITY')",1
"('K-4.7\n[**2176', 'ENTITY')",1
"('BLOOD freeCa-1.13\n\n[**11', 'ENTITY')",1
"('RIGHT UPPER QUADRANT', 'ENTITY')",1
"('ULTRASOUND', 'ENTITY')",3
"('Exam', 'ENTITY')",4
"('patient body habitus', 'ENTITY')",1
"('focal lesions', 'ENTITY')",3
"('gallstone', 'ENTITY')",1
"('pericholecystic fluid', 'ENTITY')",3
"('cholecystitis', 'ENTITY')",4
"('No\nson[**Name (NI) 493**] [**Name', 'ENTITY')",1
"('sign', 'ENTITY')",2
"('central\n', 'ENTITY')",1
"('CBD', 'ENTITY')",4
"('pancreas', 'ENTITY')",4
"('overlying bowel gas', 'ENTITY')",1
"('portal\nvein', 'ENTITY')",1
"('anterograde flow', 'ENTITY')",1
"('ERCP', 'ENTITY')",5
"('fluoroscopic spot images', 'ENTITY')",1
"('ERCP\nprocedure', 'ENTITY')",1
"('present', 'ENTITY')",3
"('Cholangiogram\n', 'ENTITY')",1
"('intra- and', 'ENTITY')",1
"('hepatic bile', 'ENTITY')",1
"('suggestion', 'ENTITY')",3
"('irregularity', 'ENTITY')",3
"('intrahepatic ducts', 'ENTITY')",1
"('projectional', 'ENTITY')",1
"('opacified', 'ENTITY')",1
"('biliary tree', 'ENTITY')",2
"('cystic duct', 'ENTITY')",1
"('Intra-', 'ENTITY')",2
"('extra-hepatic', 'ENTITY')",2
"('filling defect', 'ENTITY')",5
"('Ampullary mucosal biopsy', 'ENTITY')",1
"('Ampullary mucosa', 'ENTITY')",1
"('focal acute inflammation', 'ENTITY')",1
"('body\nhabitus', 'ENTITY')",1
"('liver texture', 'ENTITY')",1
"('no gallbladder wall edema', 'ENTITY')",1
